test_id,student_id,day_index,timestamp,question_id,subject,topic,difficulty,question_elo,question_elo_category,centrality,question_tags,graph_mode,remediation_for_question_id,remediation_step,graph_edge_kind,graph_edge_weight,recommendation_reason,R_before,rating_level_before,v_before,n_before,sigma2_before,k_before,m_before,W_before,Qans_before_count,Qsrv_before_count,pi_rem_before,pred_prob,response_quality,correct,response_time_sec,Ki,phi,Ei,delta_Rraw,v_after,rating_level_after,R_after,sigma2_after,k_after,m_after,W_after,Qans_after_count,Qsrv_after_count,pi_rem_after,rating_change,difficulty_numeric,difficulty_mapped,persona,marks
s145_t18,145,4,1714500780,ds-q168,artificial-intelligence,deep-learning,medium,1130,medium,0.0,neural-networks|backpropagation|activation-functions,standard,0,0,none,0.0,practice_test,896.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.2063592568118311,0.0,0,65.68850657778626,32,1.0,0.2063592568118311,-7,0,beginner,889,0.0,0,0,0.0,0,0,0.0,-7,medium,medium,Average Learner,4
s145_t18,145,4,1714500781,la-33,linear-algebra,la-eigenvalues,hard,1360,high,0.0,,standard,0,0,none,0.0,practice_test,889.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0623102062738349,0.0,0,100.75843723780658,32,1.0,0.0623102062738349,-2,0,beginner,887,0.0,0,0,0.0,0,0,0.0,-2,hard,hard,Average Learner,4
s145_t18,145,4,1714500782,la-q4,linear-algebra,la-vector-spaces,easy,750,low,0.0,vector-addition|scalar-multiplication-axioms|sub-spaces|linear-combinations|spanning-sets|linear-independence|coordinates|change-of-basis|dimension-theorems,standard,0,0,none,0.0,practice_test,887.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.6875382482123418,0.0,0,101.92088625800106,32,1.0,0.6875382482123418,-22,0,beginner,865,0.0,0,0,0.0,0,0,0.0,-22,easy,easy,Average Learner,2
s145_t18,145,4,1714500783,ps-q11,probability-statistics,ps-distributions,medium,1410,high,0.0,probability-distributions|cumulative-distribution|expected-value,standard,0,0,none,0.0,practice_test,865.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0415957290321025,0.0,0,95.30941108151,32,1.0,0.0415957290321025,-1,0,beginner,864,0.0,0,0,0.0,0,0,0.0,-1,medium,medium,Average Learner,4
s145_t18,145,4,1714500784,ml-q2,machine-learning,ml-supervised,easy,950,medium,0.0,linear-regression|logistic-regression|decision-trees|svm,standard,0,0,none,0.0,practice_test,864.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.3787032768775454,0.0,0,43.27446734413609,32,1.0,0.3787032768775454,-12,0,beginner,852,0.0,0,0,0.0,0,0,0.0,-12,easy,easy,Average Learner,2
s145_t18,145,4,1714500785,dsa-q40,programming-dsa,dsa-arrays,medium,1280,medium,0.0,array-operations|indexing|searching|sorting,standard,0,0,none,0.0,practice_test,852.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0784376749430217,0.0,0,104.80126200945348,32,1.0,0.0784376749430217,-3,0,beginner,849,0.0,0,0,0.0,0,0,0.0,-3,medium,medium,Average Learner,4
s145_t18,145,4,1714500786,dsa-q69,programming-dsa,dsa-complexity,medium,1170,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,849.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.1361285236581421,0.0,0,120.73797142190708,32,1.0,0.1361285236581421,-4,0,beginner,845,0.0,0,0,0.0,0,0,0.0,-4,medium,medium,Average Learner,4
s145_t18,145,4,1714500787,ds-q109,probability-statistics,probability,medium,1200,medium,0.0,sample-spaces|events|conditional-probability|independence,standard,0,0,none,0.0,practice_test,845.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.1147063239459211,0.0,0,104.8407271110398,32,1.0,0.1147063239459211,-4,0,beginner,841,0.0,0,0,0.0,0,0,0.0,-4,medium,medium,Average Learner,4
s145_t18,145,4,1714500788,ds-q387,machine-learning,machine-learning,hard,1600,high,0.0,supervised|unsupervised|reinforcement|evaluation,standard,0,0,none,0.0,practice_test,841.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0125036127719948,0.0,0,87.50346082018828,32,1.0,0.0125036127719948,0,0,beginner,841,0.0,0,0,0.0,0,0,0.0,0,hard,hard,Average Learner,6
s145_t18,145,4,1714500789,ds-q411,dbms,dbms,medium,1480,high,0.0,database-fundamentals|acid-properties|transactions,standard,0,0,none,0.0,practice_test,841.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0246413412835204,0.0,1,21.57168152586343,32,1.0,0.0246413412835204,31,0,beginner,872,0.0,0,0,0.0,0,0,0.0,31,medium,medium,Average Learner,6
s145_t18,145,4,1714500790,ga-q4,general-aptitude,ga-quantitative-aptitude,easy,870,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,872.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.502878199574811,0.0,0,100.48263258800624,32,1.0,0.502878199574811,-16,0,beginner,856,0.0,0,0,0.0,0,0,0.0,-16,easy,easy,Average Learner,2
s145_t18,145,4,1714500791,ds-q289,artificial-intelligence,linear-algebra,easy,810,low,0.0,matrices|vectors|eigenvalues|linear-systems|transformations,standard,0,0,none,0.0,practice_test,856.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.5658152030692333,0.0,1,90.64477790224302,32,1.0,0.5658152030692333,14,0,beginner,870,0.0,0,0,0.0,0,0,0.0,14,easy,easy,Average Learner,2
s145_t18,145,4,1714500792,dbms-q12,dbms,dbms-sql,easy,940,medium,0.0,select|joins|group-by|aggregation,standard,0,0,none,0.0,practice_test,870.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.4006032032907431,0.0,0,121.754790289495,32,1.0,0.4006032032907431,-13,0,beginner,857,0.0,0,0,0.0,0,0,0.0,-13,easy,easy,Average Learner,2
s145_t18,145,4,1714500793,ds-q45,probability-statistics,probability-theory,medium,1140,medium,0.0,bayes-theorem|permutations|combinations|probability-rules,standard,0,0,none,0.0,practice_test,857.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.163956574457953,0.0,0,99.72985994651984,32,1.0,0.163956574457953,-5,0,beginner,852,0.0,0,0,0.0,0,0,0.0,-5,medium,medium,Average Learner,4
s145_t18,145,4,1714500794,dsa-q33,programming-dsa,dsa-arrays,medium,1010,medium,0.0,array-operations|indexing|searching|sorting,standard,0,0,none,0.0,practice_test,852.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.287097842594546,0.0,0,107.02816631524978,32,1.0,0.287097842594546,-9,0,beginner,843,0.0,0,0,0.0,0,0,0.0,-9,medium,medium,Average Learner,2
s145_t18,145,4,1714500795,ga-q29,general-aptitude,ga-logical-reasoning,easy,800,low,0.0,syllogisms|logical-deduction|critical-reasoning,standard,0,0,none,0.0,practice_test,843.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.5615679389736461,0.0,1,46.56297700798862,32,1.0,0.5615679389736461,14,0,beginner,857,0.0,0,0,0.0,0,0,0.0,14,easy,easy,Average Learner,2
s145_t18,145,4,1714500796,ml-q55,machine-learning,ml-evaluation,easy,1310,high,0.0,accuracy|precision|recall|f1-score|cross-validation,standard,0,0,none,0.0,practice_test,857.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0686459334800555,0.0,0,96.33767961968805,32,1.0,0.0686459334800555,-2,0,beginner,855,0.0,0,0,0.0,0,0,0.0,-2,easy,easy,Average Learner,4
s145_t18,145,4,1714500797,ga-q18,general-aptitude,ga-quantitative-aptitude,medium,1190,medium,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,855.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.1269261177497304,0.0,0,78.69641886453769,32,1.0,0.1269261177497304,-4,0,beginner,851,0.0,0,0,0.0,0,0,0.0,-4,medium,medium,Average Learner,4
s145_t18,145,4,1714500798,ds-q37,artificial-intelligence,normalization,medium,1010,medium,0.0,1nf|2nf|3nf|bcnf,standard,0,0,none,0.0,practice_test,851.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.2859210974146497,0.0,0,63.25453709658797,32,1.0,0.2859210974146497,-9,0,beginner,842,0.0,0,0,0.0,0,0,0.0,-9,medium,medium,Average Learner,2
s145_t18,145,4,1714500799,dsa-q57,programming-dsa,dsa-trees,hard,2480,high,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,842.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,8.034615619502978e-05,0.0,0,46.466607518928704,32,1.0,8.034615619502978e-05,0,0,beginner,842,0.0,0,0,0.0,0,0,0.0,0,hard,hard,Average Learner,10
s145_t18,145,4,1714500800,la-q12,linear-algebra,la-eigenvalues,easy,1200,medium,0.0,eigenvalues|eigenvectors|diagonalization|spectral-theorem,standard,0,0,none,0.0,practice_test,842.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.1129642731158783,0.0,0,26.861362042652875,32,1.0,0.1129642731158783,-4,0,beginner,838,0.0,0,0,0.0,0,0,0.0,-4,easy,easy,Average Learner,4
s145_t18,145,4,1714500801,ml-q56,machine-learning,ml-supervised,easy,1430,high,0.0,linear-regression|logistic-regression|decision-trees|svm,standard,0,0,none,0.0,practice_test,838.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0320517780278711,0.0,0,75.86648099661792,32,1.0,0.0320517780278711,-1,0,beginner,837,0.0,0,0,0.0,0,0,0.0,-1,easy,easy,Average Learner,6
s145_t18,145,4,1714500802,ga-q19,general-aptitude,ga-quantitative-aptitude,medium,1120,medium,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,837.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.163956574457953,0.0,0,61.26500318776471,32,1.0,0.163956574457953,-5,0,beginner,832,0.0,0,0,0.0,0,0,0.0,-5,medium,medium,Average Learner,4
s145_t18,145,4,1714500803,ga-q2,general-aptitude,ga-quantitative-aptitude,easy,860,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,832.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.4597917716762543,0.0,0,87.95291164847262,32,1.0,0.4597917716762543,-15,0,beginner,817,0.0,0,0,0.0,0,0,0.0,-15,easy,easy,Average Learner,2
s145_t18,145,4,1714500804,ds-q312,probability-statistics,probability,easy,890,low,0.0,sample-spaces|events|conditional-probability|independence,standard,0,0,none,0.0,practice_test,817.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.3964636814738219,0.0,0,5.0,32,1.0,0.3964636814738219,-13,0,beginner,804,0.0,0,0,0.0,0,0,0.0,-13,easy,easy,Average Learner,2
s145_t18,145,4,1714500805,la-19,linear-algebra,la-matrices,medium,1210,medium,0.0,,standard,0,0,none,0.0,practice_test,804.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0880946923965763,0.0,0,64.1029094387324,32,1.0,0.0880946923965763,-3,0,beginner,801,0.0,0,0,0.0,0,0,0.0,-3,medium,medium,Average Learner,4
s145_t18,145,4,1714500806,dsa-q54,programming-dsa,dsa-trees,easy,920,medium,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,801.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.3351420214452352,0.0,0,47.5669102658961,32,1.0,0.3351420214452352,-11,0,beginner,790,0.0,0,0,0.0,0,0,0.0,-11,easy,easy,Average Learner,2
s145_t18,145,4,1714500807,dsa-q61,programming-dsa,dsa-trees,medium,1190,medium,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,790.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0909090909090909,0.0,0,65.43125551027391,32,1.0,0.0909090909090909,-3,0,beginner,787,0.0,0,0,0.0,0,0,0.0,-3,medium,medium,Average Learner,4
s145_t18,145,4,1714500808,ml-q132,machine-learning,ml-evaluation,medium,1320,high,0.0,accuracy|precision|recall|f1-score|cross-validation,standard,0,0,none,0.0,practice_test,787.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0444384269019597,0.0,0,84.18888520408308,32,1.0,0.0444384269019597,-1,0,beginner,786,0.0,0,0,0.0,0,0,0.0,-1,medium,medium,Average Learner,4
s145_t18,145,4,1714500809,ml-q22,general-aptitude,unknown,easy,1340,high,0.0,,standard,0,0,none,0.0,practice_test,786.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.0395787225716511,0.0,0,48.902648661939054,32,1.0,0.0395787225716511,-1,0,beginner,785,0.0,0,0,0.0,0,0,0.0,-1,easy,easy,Average Learner,4
s155_t1,155,0,1715500000,dsa-q70,programming-dsa,dsa-complexity,hard,2010,high,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1324.312620852109,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.0189441568524338,0.0,0,80.56852111359163,32,1.0,0.0189441568524338,-1,0,intermediate,1323,0.0,0,0,0.0,0,0,0.0,-1,hard,hard,Average Learner,8
s155_t1,155,0,1715500001,co-q40,calculus-optimization,co-integration,easy,730,low,0.0,definite-integrals|indefinite-integrals|integration-by-parts|u-substitution|fundamental-theorem,standard,0,0,none,0.0,practice_test,1323.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9681263328550136,0.0,1,106.22172084071204,32,1.0,0.9681263328550136,1,0,intermediate,1324,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500002,ps-q15,probability-statistics,ps-hypothesis,medium,1450,high,0.0,hypothesis-testing|p-value|type-I-error|type-II-error,standard,0,0,none,0.0,practice_test,1324.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.3262238121116778,0.0,0,82.40841115354662,32,1.0,0.3262238121116778,-10,0,intermediate,1314,0.0,0,0,0.0,0,0,0.0,-10,medium,medium,Average Learner,6
s155_t1,155,0,1715500003,dsa-q16,programming-dsa,dsa-trees,hard,1450,high,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,1314.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.3136997423166875,0.0,0,122.23687798296883,32,1.0,0.3136997423166875,-10,0,intermediate,1304,0.0,0,0,0.0,0,0,0.0,-10,hard,hard,Average Learner,6
s155_t1,155,0,1715500004,ml-q89,machine-learning,ml-supervised,medium,1370,high,0.0,linear-regression|logistic-regression|decision-trees|svm|naive-bayes|ensemble-methods,standard,0,0,none,0.0,practice_test,1304.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.4061446147638222,0.0,1,144.1763998080207,32,1.0,0.4061446147638222,19,0,intermediate,1323,0.0,0,0,0.0,0,0,0.0,19,medium,medium,Average Learner,4
s155_t1,155,0,1715500005,ps-q53,probability-statistics,ps-probability,medium,1340,high,0.0,basic-probability|bayes-theorem|conditional-probability|independence|random-variables,standard,0,0,none,0.0,practice_test,1323.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.4755545388793386,0.0,1,110.79662152024268,32,1.0,0.4755545388793386,17,0,intermediate,1340,0.0,0,0,0.0,0,0,0.0,17,medium,medium,Average Learner,4
s155_t1,155,0,1715500006,ds-q219,artificial-intelligence,programming,medium,1130,medium,0.0,c-programming|functions|pointers|memory,standard,0,0,none,0.0,practice_test,1340.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.770096676660982,0.0,1,64.92798888021767,32,1.0,0.770096676660982,7,0,intermediate,1347,0.0,0,0,0.0,0,0,0.0,7,medium,medium,Average Learner,4
s155_t1,155,0,1715500007,ai-q9,machine-learning,ml-logic,medium,1420,high,0.0,probabilistic-reasoning,standard,0,0,none,0.0,practice_test,1347.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.3964636814738219,0.0,1,27.62720256982068,32,1.0,0.3964636814738219,19,0,intermediate,1366,0.0,0,0,0.0,0,0,0.0,19,medium,medium,Average Learner,6
s155_t1,155,0,1715500008,ga-q24,general-aptitude,ga-quantitative-aptitude,easy,800,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,1366.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9629651516287524,0.0,1,66.95194717680691,32,1.0,0.9629651516287524,1,0,intermediate,1367,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500009,ds-q41,dbms,dbms,medium,1150,medium,0.0,database-fundamentals|acid-properties|transactions,standard,0,0,none,0.0,practice_test,1367.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.777153105314726,0.0,1,114.30269482647356,32,1.0,0.777153105314726,7,0,intermediate,1374,0.0,0,0,0.0,0,0,0.0,7,medium,medium,Average Learner,4
s155_t1,155,0,1715500010,la-q3,linear-algebra,la-matrix,easy,930,medium,0.0,addition|scalar-multiplication|matrix-multiplication|determinants|minors|cofactors|gauss-jordan-elimination|symmetric|orthogonal|hermintian|unitary|identity-metrices,standard,0,0,none,0.0,practice_test,1374.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9279668414961574,0.0,0,65.45661017945972,32,1.0,0.9279668414961574,-30,0,intermediate,1344,0.0,0,0,0.0,0,0,0.0,-30,easy,easy,Average Learner,2
s155_t1,155,0,1715500011,ga-q16,general-aptitude,ga-verbal-reasoning,medium,1010,medium,0.0,reading-comprehension|vocabulary|sentence-correction|para-jumbles,standard,0,0,none,0.0,practice_test,1344.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.8724346036357598,0.0,1,96.464553725266,32,1.0,0.8724346036357598,4,0,intermediate,1348,0.0,0,0,0.0,0,0,0.0,4,medium,medium,Average Learner,2
s155_t1,155,0,1715500012,ds-q282,artificial-intelligence,linear-algebra,easy,780,low,0.0,matrices|vectors|eigenvalues|linear-systems|transformations,standard,0,0,none,0.0,practice_test,1348.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9633735588239531,0.0,1,69.83531540104502,32,1.0,0.9633735588239531,1,0,intermediate,1349,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500013,ga-q15,general-aptitude,ga-quantitative-aptitude,easy,800,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,1349.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9593125811096264,0.0,1,44.886313374731294,32,1.0,0.9593125811096264,1,0,intermediate,1350,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500014,dsa-q27,programming-dsa,dsa-arrays,easy,990,medium,0.0,array-operations|indexing|searching|sorting,standard,0,0,none,0.0,practice_test,1350.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.8881842302218831,0.0,1,30.60716806124299,32,1.0,0.8881842302218831,4,0,intermediate,1354,0.0,0,0,0.0,0,0,0.0,4,easy,easy,Average Learner,2
s155_t1,155,0,1715500015,ds-q233,machine-learning,machine-learning,medium,1210,medium,0.0,supervised|unsupervised|reinforcement|evaluation,standard,0,0,none,0.0,practice_test,1354.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.6961287704295998,0.0,1,69.50007939756988,32,1.0,0.6961287704295998,10,0,intermediate,1364,0.0,0,0,0.0,0,0,0.0,10,medium,medium,Average Learner,4
s155_t1,155,0,1715500016,dsa-q65,programming-dsa,dsa-complexity,medium,1020,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1364.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.8787049512118514,0.0,1,67.51666539311975,32,1.0,0.8787049512118514,4,0,intermediate,1368,0.0,0,0,0.0,0,0,0.0,4,medium,medium,Average Learner,2
s155_t1,155,0,1715500017,dbms-q3,dbms,dbms-sql,easy,740,low,0.0,select|joins|group-by|aggregation,standard,0,0,none,0.0,practice_test,1368.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9737901005271176,0.0,1,35.12247112595824,32,1.0,0.9737901005271176,1,0,intermediate,1369,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500018,ds-q12,artificial-intelligence,linear-algebra,easy,850,low,0.0,matrices|vectors|eigenvalues|linear-systems|transformations,standard,0,0,none,0.0,practice_test,1369.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9520109719849302,0.0,1,53.56951839738278,32,1.0,0.9520109719849302,2,0,intermediate,1371,0.0,0,0,0.0,0,0,0.0,2,easy,easy,Average Learner,2
s155_t1,155,0,1715500019,ds-q345,machine-learning,machine-learning,easy,980,medium,0.0,supervised|unsupervised|reinforcement|evaluation,standard,0,0,none,0.0,practice_test,1371.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9047175302821824,0.0,0,136.0931427935341,32,1.0,0.9047175302821824,-29,0,intermediate,1342,0.0,0,0,0.0,0,0,0.0,-29,easy,easy,Average Learner,2
s155_t1,155,0,1715500020,ds-q215,probability-statistics,probability,easy,870,low,0.0,sample-spaces|events|conditional-probability|independence,standard,0,0,none,0.0,practice_test,1342.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.938025284074642,0.0,1,43.85679777145357,32,1.0,0.938025284074642,2,0,intermediate,1344,0.0,0,0,0.0,0,0,0.0,2,easy,easy,Average Learner,2
s155_t1,155,0,1715500021,la-q18,linear-algebra,la-matrices,easy,820,low,0.0,addition|scalar-multiplication|matrix-multiplication|determinants|minors|cofactors|symmetric|orthogonal,standard,0,0,none,0.0,practice_test,1344.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9533089469470878,0.0,1,75.53256288284153,32,1.0,0.9533089469470878,1,0,intermediate,1345,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500022,dbms-q36,dbms,dbms-sql,easy,750,low,0.0,select|joins|group-by|aggregation,standard,0,0,none,0.0,practice_test,1345.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9684796873667972,0.0,1,53.52769332628706,32,1.0,0.9684796873667972,1,0,intermediate,1346,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500023,co-q4,calculus-optimization,co-differentiation,easy,1050,medium,0.0,derivatives|chain-rule|product-rule|critical-points,standard,0,0,none,0.0,practice_test,1346.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.8460451004320948,0.0,1,111.03805460877712,32,1.0,0.8460451004320948,5,0,intermediate,1351,0.0,0,0,0.0,0,0,0.0,5,easy,easy,Average Learner,2
s155_t1,155,0,1715500024,dsa-q50,programming-dsa,dsa-trees,medium,1180,medium,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,1351.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.7279715135441962,0.0,1,74.22841506209585,32,1.0,0.7279715135441962,9,0,intermediate,1360,0.0,0,0,0.0,0,0,0.0,9,medium,medium,Average Learner,4
s155_t1,155,0,1715500025,dsa-q14,programming-dsa,dsa-trees,medium,1240,medium,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,1360.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.6661394245831221,0.0,1,53.71438628262573,32,1.0,0.6661394245831221,11,0,intermediate,1371,0.0,0,0,0.0,0,0,0.0,11,medium,medium,Average Learner,4
s155_t1,155,0,1715500026,la-25,linear-algebra,la-matrices,medium,1210,medium,0.0,,standard,0,0,none,0.0,practice_test,1371.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.7164236941029388,0.0,1,56.79821121644007,32,1.0,0.7164236941029388,9,0,intermediate,1380,0.0,0,0,0.0,0,0,0.0,9,medium,medium,Average Learner,4
s155_t1,155,0,1715500027,ps-q42,probability-statistics,ps-probability,easy,800,low,0.0,basic-probability|bayes-theorem|conditional-probability|independence|random-variables,standard,0,0,none,0.0,practice_test,1380.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9657344487151752,0.0,1,70.82817533030092,32,1.0,0.9657344487151752,1,0,intermediate,1381,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500028,co-q33,calculus-optimization,co-differentiation,easy,770,low,0.0,partial-derivatives|chain-rule|product-rule|critical-points|gradients|implicit-differentiation,standard,0,0,none,0.0,practice_test,1381.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.9711731836042778,0.0,1,57.70943626292751,32,1.0,0.9711731836042778,1,0,intermediate,1382,0.0,0,0,0.0,0,0,0.0,1,easy,easy,Average Learner,2
s155_t1,155,0,1715500029,ds-q3,probability-statistics,probability,easy,920,medium,0.0,sample-spaces|events|conditional-probability|independence,standard,0,0,none,0.0,practice_test,1382.0,intermediate,0,0,0.0,0,0,0.0,0,0,0.0,0.934593240137214,0.0,1,73.85669574900218,32,1.0,0.934593240137214,2,0,intermediate,1384,0.0,0,0,0.0,0,0,0.0,2,easy,easy,Average Learner,2
s161_t9,161,2,1716100370,ga-q1,general-aptitude,ga-verbal-reasoning,easy,800,low,0.0,reading-comprehension|vocabulary|sentence-correction|para-jumbles,standard,0,0,none,0.0,practice_test,1004.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.7639246991448386,0.0,0,73.80341296598044,32,1.0,0.7639246991448386,-24,0,beginner,980,0.0,0,0,0.0,0,0,0.0,-24,easy,easy,Average Learner,2
s161_t9,161,2,1716100371,dbms-q52,dbms,dbms-normalization,medium,1350,high,0.0,functional-dependencies|closure-of-attributes|canonical-cover|lossless-join-decomposition|dependency-preservation|first-normal-form|second-normal-form|third-normal-form|boyce-codd-normal-form,standard,0,0,none,0.0,practice_test,980.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.1062253198218535,0.0,0,87.21818853811125,32,1.0,0.1062253198218535,-3,0,beginner,977,0.0,0,0,0.0,0,0,0.0,-3,medium,medium,Average Learner,4
s161_t9,161,2,1716100372,ga-q7,general-aptitude,ga-quantitative-aptitude,easy,820,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,977.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.7117225243427553,0.0,1,102.33463428981848,32,1.0,0.7117225243427553,9,0,beginner,986,0.0,0,0,0.0,0,0,0.0,9,easy,easy,Average Learner,2
s161_t9,161,2,1716100373,co-q20,calculus-optimization,co-differentiation,easy,1200,medium,0.0,partial-derivatives|chain-rule|product-rule|critical-points|gradients|implicit-differentiation,standard,0,0,none,0.0,practice_test,986.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.2258520222981693,0.0,1,13.92124130662601,32,1.0,0.2258520222981693,25,0,beginner,1011,0.0,0,0,0.0,0,0,0.0,25,easy,easy,Average Learner,4
s161_t9,161,2,1716100374,ps-q67,probability-statistics,ps-distributions,medium,1100,medium,0.0,normal-distribution|binomial-distribution|poisson-distribution|cumulative-distribution|expected-value|variance,standard,0,0,none,0.0,practice_test,1011.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.3746486066924632,0.0,0,85.45792856920525,32,1.0,0.3746486066924632,-12,0,beginner,999,0.0,0,0,0.0,0,0,0.0,-12,medium,medium,Average Learner,4
s161_t9,161,2,1716100375,ds-q76,probability-statistics,conditional-probability,medium,1480,high,0.0,bayes-rule|conditional-independence,standard,0,0,none,0.0,practice_test,999.0,beginner,0,0,0.0,0,0,0.0,0,0,0.0,0.059030382960529,0.0,0,56.87148689111193,32,1.0,0.059030382960529,-2,0,beginner,997,0.0,0,0,0.0,0,0,0.0,-2,medium,medium,Average Learner,6
